transcript:B0272.1.1	transcript:QX1410.15075.1	100.000	444	0	0	1	444	1	444	0.0	936
transcript:B0272.1.1	transcript:QX1410.13336.2	91.667	444	37	0	1	444	66	509	0.0	844
transcript:B0272.1.1	transcript:QX1410.13336.1	91.667	444	37	0	1	444	1	444	0.0	843
transcript:B0272.1.1	transcript:QX1410.12556.1	92.379	433	33	0	1	433	1	433	0.0	831
transcript:B0272.1.1	transcript:QX1410.14085.1	91.917	433	35	0	1	433	1	433	0.0	828
transcript:B0272.1.1	transcript:QX1410.17185.1	94.131	426	25	0	1	426	1	426	0.0	824
transcript:B0272.1.1	transcript:QX1410.5958.2	41.230	439	247	2	1	431	1	436	4.39e-125	370
transcript:B0272.1.1	transcript:QX1410.16239.1	41.871	449	247	3	2	440	7	451	1.37e-124	369
transcript:B0272.1.1	transcript:QX1410.12061.1	40.674	445	254	2	1	435	1	445	4.33e-124	368
transcript:B0272.1.1	transcript:QX1410.7814.1	41.002	439	248	2	1	431	1	436	6.14e-124	367
transcript:B0272.1.1	transcript:QX1410.6719.3	41.176	442	250	2	2	433	8	449	6.01e-121	360
transcript:B0272.1.1	transcript:QX1410.12697.1	39.911	451	252	6	1	439	1	444	8.86e-119	354
transcript:B0272.1.1	transcript:QX1410.6719.1	40.724	442	250	3	2	433	8	447	1.35e-117	352
transcript:B0272.1.1	transcript:QX1410.15082.1	38.961	462	257	2	2	438	6	467	4.00e-117	350
transcript:B0272.1.1	transcript:QX1410.6719.2	40.000	440	241	2	2	433	8	432	1.01e-115	346
transcript:B0272.1.1	transcript:QX1410.15082.2	38.202	445	243	2	2	438	6	426	1.82e-106	322
transcript:B0272.1.1	transcript:QX1410.12697.2	39.947	378	209	5	74	439	14	385	4.07e-98	299
transcript:B0272.1.1	transcript:QX1410.5958.1	41.261	349	194	2	91	431	2	347	6.30e-95	290
transcript:B0272.1.1	transcript:QX1410.5703.1	38.567	363	215	1	70	424	47	409	4.83e-93	287
transcript:B0272.1.1	transcript:QX1410.13597.1	31.567	434	277	11	4	423	7	434	2.47e-61	206
transcript:B0272.1.1	transcript:QX1410.6679.1	27.273	77	53	2	253	328	6	80	0.68	32.3
transcript:B0272.1.1	transcript:QX1410.15360.4	37.838	37	23	0	295	331	655	691	1.4	31.6
transcript:B0272.1.1	transcript:QX1410.15360.1	37.838	37	23	0	295	331	2126	2162	1.9	31.2
transcript:B0272.1.1	transcript:QX1410.15360.3	37.838	37	23	0	295	331	2116	2152	2.0	31.2
transcript:C36E8.5.1	transcript:QX1410.14085.1	99.332	449	3	0	1	449	1	449	0.0	941
transcript:C36E8.5.1	transcript:QX1410.12556.1	97.778	450	9	1	1	450	1	449	0.0	918
transcript:C36E8.5.1	transcript:QX1410.13336.2	93.919	444	22	1	1	439	66	509	0.0	857
transcript:C36E8.5.1	transcript:QX1410.13336.1	93.919	444	22	1	1	439	1	444	0.0	857
transcript:C36E8.5.1	transcript:QX1410.15075.1	91.917	433	35	0	1	433	1	433	0.0	829
transcript:C36E8.5.1	transcript:QX1410.17185.1	90.845	426	39	0	1	426	1	426	0.0	805
transcript:C36E8.5.1	transcript:QX1410.5958.2	40.972	432	247	1	1	424	1	432	5.30e-127	375
transcript:C36E8.5.1	transcript:QX1410.7814.1	40.741	432	248	1	1	424	1	432	7.42e-127	375
transcript:C36E8.5.1	transcript:QX1410.12061.1	39.912	456	258	3	1	446	1	450	1.29e-124	369
transcript:C36E8.5.1	transcript:QX1410.16239.1	40.667	450	253	3	2	437	7	456	1.10e-123	367
transcript:C36E8.5.1	transcript:QX1410.6719.3	40.090	444	256	2	2	435	8	451	8.76e-121	360
transcript:C36E8.5.1	transcript:QX1410.12697.1	38.549	441	260	3	1	433	1	438	1.01e-118	354
transcript:C36E8.5.1	transcript:QX1410.6719.1	39.640	444	256	3	2	435	8	449	3.27e-117	351
transcript:C36E8.5.1	transcript:QX1410.15082.1	38.445	463	258	3	2	437	6	468	3.76e-115	345
transcript:C36E8.5.1	transcript:QX1410.6719.2	38.688	442	248	2	2	435	8	434	1.82e-114	343
transcript:C36E8.5.1	transcript:QX1410.15082.2	37.892	446	243	3	2	437	6	427	1.53e-105	320
transcript:C36E8.5.1	transcript:QX1410.12697.2	38.043	368	218	2	74	433	14	379	2.59e-95	292
transcript:C36E8.5.1	transcript:QX1410.5958.1	40.351	342	196	1	91	424	2	343	1.19e-92	284
transcript:C36E8.5.1	transcript:QX1410.5703.1	37.466	363	219	1	70	424	47	409	5.61e-91	282
transcript:C36E8.5.1	transcript:QX1410.13597.1	32.258	434	274	11	4	423	7	434	2.41e-63	211
